Player_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1630533.0,2.94,7.41,0.34,1.14,3.71,0.29,1.22,1.47,0.38,0.69,2.84,3.53,1.47,0.71,0.18,1.29,1.67,8.24,-4.8
1629057.0,2.83,4.33,0.65,0.0,0.0,0.0,1.17,1.5,0.61,1.83,4.5,6.33,0.83,1.17,1.17,1.17,2.83,6.83,-5.0
1631246.0,3.25,7.29,0.4,1.52,4.02,0.34,2.0,2.5,0.48,1.13,4.44,5.58,3.37,0.9,0.65,1.77,2.6,10.02,-1.79
1629627.0,8.91,15.63,0.57,0.09,0.26,0.06,4.96,7.06,0.65,1.74,4.06,5.8,5.03,1.1,0.67,2.76,2.27,22.87,2.06
1630592.0,1.77,4.16,0.47,0.56,1.72,0.25,0.88,1.07,0.3,1.09,1.95,3.05,1.05,0.26,0.09,0.44,1.12,4.98,-0.05
1629685.0,0.88,1.76,0.26,0.76,1.59,0.26,0.0,0.0,0.0,0.18,0.76,0.94,0.59,0.12,0.0,0.12,0.35,2.53,-0.94
1630164.0,2.97,4.84,0.56,0.0,0.03,0.0,1.14,1.62,0.35,1.75,3.59,5.33,0.86,0.19,0.62,1.05,2.24,7.08,-5.16
1631209.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0
1626174.0,2.46,5.28,0.44,0.7,2.28,0.25,1.32,1.88,0.44,0.78,4.3,5.08,0.98,0.32,0.66,1.0,1.44,6.94,0.1
1626153.0,1.57,4.0,0.37,0.53,1.45,0.27,0.79,0.96,0.26,0.4,1.43,1.83,2.53,1.15,0.23,0.3,0.68,4.47,0.26
201152.0,1.97,3.27,0.49,0.03,0.21,0.03,0.18,0.45,0.12,1.39,1.73,3.12,1.73,0.7,0.15,0.45,1.48,4.15,-1.21
1629027.0,8.02,18.67,0.43,3.24,8.69,0.37,6.44,7.54,0.83,0.43,2.33,2.76,10.8,1.33,0.2,4.35,2.02,25.72,-2.15
1630209.0,2.06,3.83,0.41,0.1,0.5,0.07,0.4,0.58,0.21,1.5,2.83,4.33,0.6,0.17,0.38,0.77,1.08,4.62,-2.77
203469.0,0.6,1.44,0.27,0.02,0.07,0.02,0.53,0.88,0.27,1.12,1.49,2.6,0.91,0.21,0.12,0.37,1.05,1.77,1.09
1627826.0,4.96,7.63,0.66,0.0,0.0,0.0,1.76,2.44,0.53,2.88,6.32,9.21,1.37,0.32,1.22,1.16,2.65,11.68,2.71
